GEOID,Aggravated Assault,Aircraft,Arson,Assembly or Gathering Violations,Auto Theft,Auto Theft Recovery,Ballistics,Biological Threat,Bomb Hoax,Burglary - No Property Taken,Commercial Burglary,Confidence Games,Counterfeiting,Criminal Harassment,Disorderly Conduct,Drug Violation,Embezzlement,Evading Fare,Explosives,Fire Related Reports,Firearm Discovery,Firearm Violations,Fraud,Gambling,HOME INVASION,HUMAN TRAFFICKING,HUMAN TRAFFICKING - INVOLUNTARY SERVITUDE,Harassment,Harbor Related Incidents,Homicide,INVESTIGATE PERSON,Investigate Person,Investigate Property,Landlord/Tenant Disputes,Larceny,Larceny From Motor Vehicle,License Plate Related Incidents,License Violation,Liquor Violation,Manslaughter,Medical Assistance,Miscellaneous Offenses,Missing Person Located,Missing Person Reported,Motor Vehicle Accident Response,Offenses Against Child / Family,Operating Under the Influence,Other,Other Burglary,Phone Call Complaints,Police Service Incidents,Prisoner Related Incidents,Property Found,Property Lost,Property Related Damage,Prostitution,Recovered Stolen Property,Residential Burglary,Restraining Order Violations,Robbery,Search Warrants,Service,Simple Assault,Towed,Vandalism,Verbal Disputes,Violations,Warrant Arrests,TOTAL
25025060700,50.0,0.0,0.0,0.0,15.0,4.0,16.0,0.0,0.0,0.0,2.0,9.0,2.0,0.0,9.0,60.0,1.0,0.0,0.0,9.0,5.0,15.0,12.0,0.0,1.0,0.0,0.0,34.0,0.0,1.0,2.0,89.0,55.0,2.0,49.0,25.0,0.0,7.0,2.0,0.0,109.0,117.0,35.0,20.0,67.0,9.0,0.0,82.0,0.0,0.0,2.0,2.0,4.0,38.0,4.0,0.0,7.0,15.0,5.0,11.0,6.0,1.0,83.0,26.0,80.0,80.0,5.0,22.0,1306
25025060800,38.0,0.0,4.0,5.0,34.0,5.0,8.0,0.0,0.0,0.0,4.0,19.0,6.0,2.0,13.0,78.0,2.0,1.0,0.0,9.0,7.0,6.0,22.0,0.0,1.0,0.0,0.0,39.0,0.0,0.0,0.0,157.0,66.0,1.0,168.0,106.0,6.0,2.0,0.0,0.0,189.0,218.0,21.0,17.0,241.0,5.0,2.0,107.0,3.0,2.0,11.0,0.0,19.0,42.0,9.0,1.0,4.0,36.0,6.0,20.0,2.0,1.0,91.0,215.0,169.0,40.0,17.0,35.0,2332
25025061000,52.0,0.0,0.0,0.0,24.0,5.0,5.0,0.0,0.0,0.0,1.0,13.0,6.0,2.0,12.0,91.0,0.0,3.0,0.0,6.0,1.0,10.0,26.0,0.0,1.0,0.0,0.0,26.0,0.0,1.0,0.0,137.0,34.0,1.0,87.0,43.0,4.0,0.0,1.0,0.0,192.0,184.0,24.0,14.0,113.0,20.0,0.0,118.0,1.0,0.0,12.0,0.0,12.0,21.0,4.0,0.0,6.0,26.0,8.0,14.0,5.0,0.0,109.0,65.0,114.0,153.0,12.0,38.0,1857
25025061101,67.0,0.0,0.0,0.0,19.0,4.0,11.0,0.0,0.0,0.0,1.0,12.0,7.0,0.0,11.0,105.0,0.0,1.0,1.0,10.0,3.0,17.0,25.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,166.0,47.0,0.0,67.0,39.0,3.0,0.0,1.0,0.0,198.0,294.0,28.0,20.0,73.0,10.0,0.0,128.0,1.0,0.0,8.0,1.0,3.0,25.0,6.0,0.0,1.0,32.0,18.0,30.0,13.0,3.0,92.0,25.0,101.0,124.0,10.0,30.0,1926
25025061200,70.0,0.0,0.0,3.0,94.0,74.0,5.0,0.0,1.0,0.0,26.0,68.0,26.0,1.0,10.0,576.0,4.0,4.0,0.0,19.0,14.0,9.0,65.0,0.0,1.0,0.0,0.0,39.0,0.0,1.0,0.0,325.0,154.0,1.0,278.0,211.0,23.0,39.0,3.0,0.0,328.0,1258.0,13.0,7.0,507.0,4.0,9.0,153.0,3.0,1.0,21.0,8.0,133.0,111.0,12.0,3.0,19.0,85.0,8.0,61.0,10.0,6.0,139.0,243.0,208.0,61.0,36.0,84.0,5675
25025070101,501.0,0.0,2.0,82.0,107.0,16.0,6.0,1.0,12.0,0.0,128.0,211.0,93.0,4.0,315.0,1449.0,31.0,37.0,0.0,54.0,14.0,125.0,425.0,0.0,0.0,0.0,1.0,98.0,1.0,2.0,1.0,661.0,337.0,2.0,2959.0,344.0,2.0,221.0,56.0,0.0,822.0,1798.0,43.0,26.0,931.0,8.0,16.0,1260.0,14.0,1.0,361.0,17.0,199.0,862.0,33.0,9.0,97.0,56.0,26.0,367.0,10.0,5.0,1085.0,134.0,488.0,72.0,148.0,1115.0,18301
25025070200,162.0,0.0,0.0,13.0,61.0,11.0,1.0,0.0,2.0,0.0,18.0,67.0,12.0,1.0,114.0,233.0,3.0,10.0,0.0,10.0,3.0,23.0,68.0,0.0,0.0,0.0,0.0,17.0,0.0,3.0,0.0,174.0,65.0,2.0,495.0,199.0,5.0,180.0,30.0,0.0,282.0,460.0,18.0,14.0,368.0,0.0,7.0,229.0,8.0,0.0,53.0,3.0,45.0,278.0,12.0,19.0,23.0,10.0,8.0,100.0,7.0,0.0,375.0,90.0,152.0,29.0,50.0,174.0,4796
25025070300,57.0,0.0,0.0,22.0,83.0,12.0,3.0,0.0,1.0,0.0,24.0,51.0,16.0,3.0,23.0,40.0,5.0,13.0,0.0,13.0,4.0,11.0,66.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,148.0,134.0,3.0,366.0,209.0,4.0,50.0,5.0,0.0,173.0,296.0,9.0,3.0,275.0,2.0,3.0,147.0,8.0,0.0,14.0,1.0,40.0,156.0,10.0,22.0,20.0,44.0,13.0,26.0,0.0,0.0,145.0,232.0,195.0,30.0,34.0,65.0,3372
25025070402,24.0,0.0,0.0,2.0,19.0,1.0,1.0,0.0,0.0,0.0,11.0,15.0,5.0,0.0,6.0,20.0,1.0,0.0,0.0,6.0,0.0,2.0,33.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,53.0,32.0,0.0,252.0,45.0,1.0,6.0,1.0,0.0,76.0,207.0,6.0,5.0,177.0,2.0,2.0,61.0,12.0,0.0,4.0,0.0,19.0,58.0,9.0,1.0,13.0,8.0,5.0,20.0,0.0,1.0,64.0,36.0,64.0,34.0,23.0,22.0,1478
25025070500,40.0,0.0,1.0,2.0,54.0,8.0,9.0,0.0,0.0,0.0,15.0,34.0,14.0,2.0,18.0,74.0,3.0,1.0,0.0,17.0,2.0,18.0,74.0,0.0,1.0,0.0,0.0,35.0,0.0,1.0,0.0,179.0,90.0,2.0,255.0,111.0,4.0,18.0,4.0,1.0,166.0,324.0,41.0,22.0,163.0,2.0,2.0,149.0,8.0,1.0,13.0,2.0,49.0,86.0,11.0,0.0,10.0,58.0,35.0,37.0,3.0,5.0,116.0,188.0,153.0,78.0,45.0,49.0,2903
25025070600,30.0,0.0,1.0,0.0,17.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0,4.0,0.0,31.0,7.0,0.0,0.0,0.0,2.0,2.0,7.0,16.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,42.0,31.0,0.0,65.0,68.0,2.0,1.0,2.0,0.0,74.0,90.0,11.0,13.0,47.0,1.0,1.0,73.0,1.0,0.0,2.0,0.0,18.0,14.0,4.0,0.0,7.0,30.0,1.0,9.0,1.0,0.0,78.0,113.0,36.0,4.0,5.0,13.0,997
25025070700,10.0,0.0,0.0,2.0,32.0,5.0,0.0,0.0,0.0,0.0,6.0,16.0,3.0,0.0,8.0,16.0,1.0,3.0,0.0,5.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,56.0,25.0,0.0,115.0,64.0,0.0,26.0,0.0,0.0,62.0,111.0,9.0,7.0,66.0,3.0,2.0,39.0,0.0,0.0,3.0,2.0,17.0,57.0,4.0,0.0,4.0,23.0,10.0,9.0,0.0,0.0,62.0,133.0,61.0,26.0,5.0,16.0,1158
25025070800,23.0,0.0,1.0,2.0,27.0,9.0,3.0,0.0,0.0,0.0,4.0,7.0,7.0,0.0,3.0,81.0,0.0,2.0,0.0,7.0,2.0,11.0,31.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,63.0,36.0,2.0,140.0,77.0,0.0,8.0,1.0,0.0,61.0,142.0,14.0,8.0,76.0,1.0,2.0,48.0,1.0,0.0,7.0,1.0,21.0,38.0,5.0,0.0,7.0,61.0,2.0,22.0,2.0,1.0,38.0,117.0,71.0,22.0,24.0,35.0,1387
25025070900,41.0,0.0,1.0,2.0,35.0,2.0,7.0,0.0,0.0,0.0,3.0,16.0,22.0,1.0,7.0,153.0,1.0,2.0,0.0,7.0,5.0,7.0,68.0,0.0,2.0,0.0,0.0,30.0,0.0,1.0,0.0,166.0,64.0,5.0,157.0,119.0,5.0,0.0,1.0,0.0,190.0,323.0,102.0,86.0,128.0,8.0,4.0,108.0,3.0,0.0,19.0,1.0,28.0,50.0,9.0,0.0,10.0,57.0,9.0,41.0,6.0,0.0,89.0,93.0,137.0,121.0,42.0,70.0,2664
25025071101,175.0,0.0,1.0,3.0,64.0,11.0,7.0,0.0,2.0,0.0,10.0,53.0,21.0,1.0,117.0,917.0,2.0,8.0,0.0,12.0,1.0,37.0,82.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,315.0,67.0,2.0,791.0,204.0,1.0,10.0,2.0,0.0,363.0,865.0,61.0,39.0,332.0,9.0,1.0,544.0,14.0,0.0,97.0,16.0,47.0,198.0,7.0,0.0,75.0,63.0,24.0,94.0,7.0,2.0,442.0,174.0,167.0,97.0,53.0,427.0,7195
25025071201,56.0,0.0,2.0,2.0,29.0,9.0,6.0,0.0,0.0,0.0,4.0,44.0,14.0,1.0,66.0,210.0,3.0,4.0,0.0,18.0,18.0,16.0,95.0,0.0,1.0,0.0,0.0,53.0,0.0,0.0,0.0,199.0,71.0,4.0,311.0,85.0,1.0,10.0,2.0,0.0,320.0,2147.0,84.0,55.0,239.0,8.0,8.0,179.0,5.0,0.0,43.0,9.0,176.0,191.0,12.0,1.0,13.0,21.0,11.0,31.0,12.0,3.0,229.0,70.0,141.0,85.0,24.0,173.0,5624
25025080100,266.0,0.0,0.0,3.0,131.0,39.0,15.0,0.0,1.0,0.0,28.0,35.0,16.0,1.0,57.0,1521.0,7.0,14.0,1.0,23.0,13.0,39.0,63.0,0.0,0.0,0.0,0.0,52.0,0.0,7.0,0.0,246.0,145.0,7.0,413.0,192.0,6.0,16.0,22.0,0.0,531.0,914.0,43.0,33.0,864.0,7.0,9.0,512.0,15.0,0.0,130.0,11.0,46.0,187.0,13.0,38.0,52.0,44.0,25.0,130.0,6.0,2.0,356.0,89.0,263.0,122.0,158.0,544.0,8523
25025080300,101.0,0.0,1.0,2.0,37.0,17.0,19.0,0.0,0.0,0.0,8.0,14.0,3.0,1.0,11.0,112.0,2.0,3.0,1.0,9.0,7.0,21.0,23.0,0.0,0.0,0.0,0.0,47.0,0.0,5.0,0.0,133.0,105.0,10.0,111.0,78.0,0.0,1.0,20.0,0.0,186.0,381.0,418.0,245.0,301.0,2.0,3.0,227.0,14.0,0.0,22.0,0.0,18.0,66.0,9.0,3.0,19.0,35.0,17.0,40.0,12.0,3.0,139.0,57.0,131.0,172.0,127.0,92.0,3641
25025080401,158.0,0.0,1.0,3.0,41.0,12.0,20.0,0.0,2.0,0.0,33.0,23.0,16.0,1.0,22.0,271.0,1.0,3.0,1.0,20.0,7.0,41.0,77.0,0.0,1.0,0.0,0.0,47.0,0.0,2.0,0.0,203.0,88.0,2.0,259.0,131.0,5.0,6.0,187.0,0.0,234.0,545.0,48.0,36.0,405.0,2.0,5.0,396.0,3.0,0.0,36.0,1.0,26.0,103.0,8.0,3.0,14.0,37.0,25.0,91.0,12.0,4.0,196.0,60.0,218.0,158.0,125.0,154.0,4629
25025080500,116.0,0.0,0.0,0.0,36.0,5.0,10.0,0.0,0.0,0.0,8.0,24.0,7.0,0.0,18.0,140.0,1.0,2.0,0.0,18.0,11.0,25.0,57.0,0.0,1.0,0.0,0.0,40.0,1.0,3.0,0.0,152.0,34.0,4.0,106.0,43.0,2.0,5.0,18.0,0.0,187.0,334.0,33.0,20.0,208.0,7.0,2.0,165.0,2.0,0.0,21.0,3.0,18.0,74.0,3.0,1.0,18.0,26.0,24.0,53.0,7.0,1.0,174.0,55.0,128.0,132.0,64.0,68.0,2715
25025080601,157.0,0.0,2.0,7.0,24.0,11.0,20.0,0.0,2.0,0.0,6.0,23.0,21.0,1.0,57.0,744.0,1.0,3.0,0.0,15.0,58.0,53.0,74.0,0.0,2.0,0.0,0.0,64.0,0.0,3.0,0.0,377.0,223.0,1.0,307.0,72.0,3.0,6.0,443.0,1.0,471.0,2348.0,38.0,20.0,350.0,5.0,8.0,494.0,5.0,0.0,85.0,8.0,296.0,253.0,10.0,2.0,17.0,18.0,28.0,74.0,74.0,4.0,223.0,66.0,140.0,147.0,98.0,216.0,8279
25025080801,106.0,0.0,2.0,18.0,27.0,7.0,28.0,0.0,0.0,0.0,3.0,16.0,3.0,2.0,29.0,79.0,1.0,3.0,0.0,7.0,1.0,37.0,53.0,0.0,1.0,0.0,0.0,34.0,0.0,1.0,0.0,137.0,63.0,1.0,109.0,45.0,0.0,4.0,39.0,0.0,180.0,281.0,25.0,20.0,243.0,7.0,2.0,180.0,5.0,0.0,13.0,1.0,10.0,40.0,3.0,0.0,11.0,16.0,14.0,32.0,4.0,1.0,156.0,38.0,127.0,160.0,35.0,58.0,2518
25025080900,42.0,0.0,0.0,188.0,20.0,4.0,1.0,0.0,0.0,0.0,1.0,20.0,15.0,0.0,20.0,17.0,2.0,6.0,0.0,12.0,4.0,1.0,38.0,0.0,0.0,0.0,0.0,19.0,0.0,4.0,0.0,97.0,84.0,4.0,255.0,41.0,0.0,16.0,27.0,0.0,204.0,244.0,104.0,58.0,161.0,0.0,2.0,72.0,2.0,0.0,4.0,0.0,17.0,65.0,5.0,0.0,6.0,84.0,3.0,26.0,3.0,1.0,69.0,37.0,88.0,40.0,24.0,33.0,2290
25025081001,53.0,0.0,1.0,115.0,38.0,4.0,4.0,0.0,3.0,0.0,8.0,21.0,17.0,4.0,23.0,35.0,1.0,4.0,0.0,27.0,1.0,11.0,65.0,0.0,4.0,0.0,0.0,47.0,0.0,2.0,0.0,227.0,100.0,5.0,387.0,64.0,1.0,9.0,5.0,0.0,212.0,392.0,52.0,35.0,341.0,12.0,0.0,168.0,7.0,0.0,19.0,5.0,20.0,117.0,3.0,0.0,13.0,83.0,17.0,30.0,2.0,1.0,131.0,45.0,90.0,99.0,32.0,43.0,3255
25025081100,22.0,0.0,1.0,92.0,19.0,1.0,4.0,0.0,0.0,0.0,9.0,7.0,10.0,0.0,8.0,18.0,0.0,0.0,0.0,13.0,1.0,1.0,44.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,83.0,94.0,3.0,152.0,77.0,0.0,2.0,7.0,0.0,174.0,239.0,28.0,18.0,215.0,0.0,1.0,61.0,5.0,0.0,3.0,1.0,15.0,28.0,5.0,0.0,5.0,92.0,4.0,25.0,2.0,0.0,71.0,111.0,89.0,48.0,18.0,14.0,1954
25025081200,89.0,0.0,0.0,5.0,31.0,8.0,37.0,0.0,0.0,0.0,4.0,14.0,18.0,1.0,12.0,142.0,1.0,3.0,1.0,15.0,9.0,34.0,33.0,1.0,1.0,0.0,0.0,39.0,0.0,2.0,0.0,136.0,105.0,7.0,167.0,74.0,1.0,0.0,2.0,0.0,196.0,365.0,59.0,37.0,170.0,6.0,4.0,165.0,6.0,0.0,23.0,1.0,22.0,70.0,5.0,1.0,15.0,45.0,8.0,68.0,10.0,0.0,156.0,68.0,134.0,152.0,41.0,82.0,2901
25025081300,163.0,0.0,1.0,5.0,80.0,16.0,16.0,0.0,0.0,2.0,20.0,28.0,30.0,2.0,44.0,364.0,2.0,5.0,1.0,23.0,8.0,29.0,79.0,0.0,0.0,0.0,0.0,79.0,0.0,4.0,0.0,300.0,157.0,11.0,362.0,163.0,8.0,2.0,13.0,1.0,548.0,760.0,108.0,74.0,554.0,12.0,8.0,389.0,3.0,0.0,38.0,3.0,39.0,124.0,13.0,0.0,19.0,76.0,17.0,75.0,19.0,3.0,290.0,94.0,262.0,279.0,138.0,202.0,6165
25025081400,92.0,0.0,4.0,34.0,48.0,13.0,8.0,0.0,0.0,0.0,5.0,19.0,11.0,1.0,33.0,53.0,1.0,2.0,0.0,22.0,5.0,14.0,55.0,0.0,2.0,0.0,0.0,44.0,0.0,0.0,0.0,132.0,91.0,5.0,184.0,106.0,2.0,3.0,4.0,0.0,146.0,347.0,45.0,24.0,312.0,5.0,2.0,182.0,7.0,0.0,10.0,2.0,17.0,64.0,3.0,0.0,5.0,80.0,27.0,28.0,9.0,3.0,160.0,66.0,127.0,117.0,73.0,39.0,2893
25025081500,40.0,0.0,0.0,0.0,21.0,10.0,14.0,0.0,0.0,0.0,2.0,9.0,3.0,0.0,4.0,41.0,0.0,1.0,0.0,10.0,3.0,11.0,29.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,96.0,54.0,2.0,66.0,67.0,3.0,0.0,1.0,0.0,139.0,301.0,97.0,70.0,197.0,2.0,2.0,84.0,3.0,0.0,4.0,1.0,3.0,25.0,2.0,0.0,5.0,24.0,2.0,14.0,5.0,0.0,88.0,33.0,81.0,147.0,30.0,19.0,1885
25025081700,178.0,0.0,0.0,5.0,60.0,10.0,38.0,0.0,0.0,0.0,3.0,29.0,15.0,1.0,23.0,125.0,3.0,6.0,1.0,27.0,10.0,37.0,78.0,0.0,1.0,0.0,0.0,81.0,0.0,2.0,0.0,244.0,142.0,27.0,196.0,127.0,9.0,8.0,16.0,0.0,294.0,531.0,65.0,34.0,397.0,4.0,4.0,283.0,1.0,0.0,21.0,11.0,25.0,116.0,7.0,1.0,22.0,63.0,37.0,43.0,15.0,6.0,276.0,40.0,218.0,344.0,154.0,80.0,4594
25025081800,100.0,0.0,1.0,9.0,52.0,15.0,9.0,0.0,0.0,0.0,8.0,11.0,6.0,1.0,8.0,93.0,0.0,5.0,0.0,19.0,3.0,23.0,52.0,0.0,1.0,0.0,0.0,47.0,0.0,1.0,0.0,151.0,100.0,21.0,125.0,105.0,4.0,2.0,6.0,0.0,196.0,437.0,67.0,50.0,258.0,3.0,5.0,175.0,8.0,0.0,18.0,3.0,17.0,60.0,4.0,2.0,15.0,65.0,20.0,64.0,11.0,3.0,141.0,66.0,142.0,289.0,54.0,80.0,3231
25025081900,122.0,0.0,1.0,4.0,61.0,14.0,23.0,0.0,1.0,0.0,5.0,28.0,4.0,3.0,12.0,98.0,1.0,3.0,0.0,16.0,7.0,23.0,61.0,0.0,4.0,0.0,0.0,70.0,0.0,6.0,0.0,199.0,101.0,24.0,218.0,92.0,5.0,0.0,1.0,0.0,244.0,515.0,84.0,57.0,289.0,7.0,3.0,235.0,5.0,0.0,13.0,2.0,11.0,76.0,4.0,0.0,14.0,58.0,36.0,34.0,15.0,0.0,167.0,62.0,206.0,292.0,72.0,73.0,3781
25025082000,75.0,0.0,1.0,4.0,55.0,12.0,11.0,0.0,0.0,0.0,9.0,21.0,14.0,1.0,12.0,72.0,0.0,3.0,0.0,17.0,10.0,25.0,44.0,0.0,0.0,0.0,0.0,45.0,0.0,3.0,0.0,157.0,103.0,22.0,108.0,83.0,1.0,4.0,0.0,0.0,201.0,431.0,56.0,33.0,340.0,6.0,6.0,149.0,3.0,0.0,9.0,0.0,9.0,56.0,4.0,1.0,12.0,50.0,17.0,36.0,12.0,3.0,147.0,48.0,110.0,218.0,84.0,48.0,3001
25025082100,139.0,0.0,3.0,2.0,65.0,11.0,16.0,0.0,0.0,0.0,9.0,15.0,11.0,1.0,24.0,119.0,0.0,1.0,1.0,16.0,12.0,30.0,75.0,1.0,2.0,0.0,0.0,64.0,0.0,5.0,0.0,208.0,141.0,13.0,119.0,94.0,12.0,0.0,3.0,0.0,282.0,565.0,96.0,50.0,367.0,9.0,6.0,211.0,4.0,0.0,26.0,3.0,10.0,70.0,2.0,0.0,15.0,65.0,29.0,69.0,24.0,0.0,207.0,157.0,231.0,323.0,87.0,80.0,4200
25025090100,225.0,0.0,2.0,5.0,104.0,29.0,33.0,0.0,2.0,0.0,24.0,32.0,23.0,1.0,41.0,190.0,3.0,5.0,0.0,35.0,15.0,71.0,94.0,0.0,1.0,0.0,1.0,70.0,0.0,13.0,0.0,299.0,180.0,44.0,214.0,133.0,9.0,4.0,3.0,0.0,332.0,708.0,89.0,71.0,736.0,17.0,9.0,308.0,4.0,2.0,40.0,3.0,19.0,140.0,12.0,0.0,27.0,85.0,34.0,127.0,28.0,5.0,285.0,115.0,308.0,381.0,138.0,126.0,6054
25025090200,91.0,0.0,3.0,5.0,50.0,19.0,18.0,0.0,0.0,0.0,6.0,19.0,6.0,1.0,14.0,72.0,3.0,2.0,0.0,17.0,7.0,40.0,40.0,0.0,1.0,0.0,0.0,34.0,0.0,6.0,0.0,142.0,86.0,9.0,210.0,70.0,6.0,0.0,2.0,0.0,179.0,371.0,48.0,32.0,406.0,7.0,5.0,152.0,1.0,0.0,16.0,1.0,11.0,71.0,3.0,0.0,14.0,45.0,10.0,47.0,16.0,3.0,142.0,51.0,148.0,212.0,70.0,69.0,3109
25025090300,151.0,0.0,1.0,3.0,46.0,16.0,28.0,0.0,2.0,0.0,6.0,19.0,8.0,2.0,25.0,134.0,0.0,3.0,0.0,16.0,8.0,28.0,41.0,0.0,1.0,0.0,0.0,60.0,0.0,7.0,0.0,222.0,124.0,12.0,135.0,93.0,3.0,3.0,2.0,0.0,188.0,460.0,75.0,41.0,365.0,14.0,2.0,220.0,4.0,1.0,21.0,1.0,7.0,54.0,6.0,0.0,14.0,51.0,39.0,66.0,16.0,5.0,228.0,59.0,185.0,273.0,59.0,86.0,3739
